unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent
perrin_supp4676,CCCCOc1ccc(C(O)NC)cc1OC,"InChI=1S/C13H21NO3/c1-4-5-8-17-11-7-6-10(13(15)14-2)9-12(11)16-3/h6-7,9,13-15H,4-5,8H2,1-3H3",pKaH1,9.51,25,,E3bg,Approximate,V12,,,"benzene, 1-butoxy-4-(1-hydroxy-2-methylamino)ethyl-2-methoxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4679,CCC(C)NC(O)c1ccc(OC)c(OC)c1,"InChI=1S/C13H21NO3/c1-5-9(2)14-13(15)10-6-7-11(16-3)12(8-10)17-4/h6-9,13-15H,5H2,1-4H3",pKaH1,9.48,25,,E3bg,Approximate,V12,,,"benzene, 1-(2-sec-butylamino-1-hydroxy)ethyl-3,4-dimethoxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4779,COc1ccc(C(O)CNC(C)C)cc1OC,"InChI=1S/C13H21NO3/c1-9(2)14-8-11(15)10-5-6-12(16-3)13(7-10)17-4/h5-7,9,11,14-15H,8H2,1-4H3",pKaH1,9.58,25,,E3bg,Approximate,V13,,,"benzene, 1-(1-hydroxy-2-isopropylamino)ethyl-3,4-dimethoxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp7697,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1c[nH]cn1,"InChI=1S/C13H22N4O3/c1-8(2)4-11(13(19)20-3)17-12(18)10(14)5-9-6-15-7-16-9/h6-8,10-11H,4-5,14H2,1-3H3,(H,15,16)(H,17,18)/t10-,11-/m0/s1",pKaH1,7.88,25,"C=0.01-0.001M, I=0.1 (KCl)",E3bg,Approximate,W7,,,L-Leucine methyl ester L-histidyl-,['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin1007,C1CCN(CCCN2CCCCC2)CC1,InChI=1S/C13H26N2/c1-3-8-14(9-4-1)12-7-13-15-10-5-2-6-11-15/h1-13H2,pKaH1,9.95,25,C=0.005,E3bg,Approximate,G8,,,"piperidine, 1-(3-piperidino)propyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin994,OC(CN1CCCCC1)CN1CCCCC1,"InChI=1S/C13H26N2O/c16-13(11-14-7-3-1-4-8-14)12-15-9-5-2-6-10-15/h13,16H,1-12H2",pKaH1,9.48,25,C=0.005,E3bg,Approximate,G8,,,"piperidine, 1-(2-hydroxy-3-piperidino)propyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin328,CCCCCCCCCCCCCN,"InChI=1S/C13H29N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h2-14H2,1H3",pKaH1,10.63,25,"C=0.0008 to 0.01, extrapolation from water, ethanol mixtures",C2,Approximate,H52,,,"tridecane, 1-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4195,CCCCCCN(CC(C)O)CC(O)CC,"InChI=1S/C13H29NO2/c1-4-6-7-8-9-14(10-12(3)15)11-13(16)5-2/h12-13,15-16H,4-11H2,1-3H3",pKaH1,8.9,25,I=0.06,E3bg,Uncertain,P18,,,"hexane, 1-(N-2-hydroxybutyl-N-2-hydroxypropyl)amino-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4186,CCCCCN(CC(O)CC)CC(O)CC,"InChI=1S/C13H29NO2/c1-4-7-8-9-14(10-12(15)5-2)11-13(16)6-3/h12-13,15-16H,4-11H2,1-3H3",pKaH1,9.2,25,I=0.06,E3bg,Uncertain,P18,,,"pentane, 1-(bis-2-hydroxybutyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4854,N#Cc1ccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,"InChI=1S/C14H10N4O4/c15-8-10-1-3-11(4-2-10)9-16-13-6-5-12(17(19)20)7-14(13)18(21)22/h1-7,16H,9H2",pKaH1,-6.1,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, 4-cyano-N-(2,4-dinitrophenyl)-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,H2SO4
perrin_supp4853,N#Cc1cccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,"InChI=1S/C14H10N4O4/c15-8-10-2-1-3-11(6-10)9-16-13-5-4-12(17(19)20)7-14(13)18(21)22/h1-7,16H,9H2",pKaH1,-5.96,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, 3-cyano-N-(2,4-dinitrophenyl)-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,H2SO4
perrin645,Nc1cccc2cc3ccccc3cc12,"InChI=1S/C14H11N/c15-14-7-3-6-12-8-10-4-1-2-5-11(10)9-13(12)14/h1-9H,15H2",pKaH1,4.1,25,"I=0.3, ""mixed"" constant",Method not stated,Uncertain,H66,," For pKs of 1-amino-, of 2-amino- and 9-amino- anthracene in 50% ethanol, see ref. E23","anthracene, 1-amino-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp7460,CN1C=Nc2ccc3c4c(ccc1c24)CC3,"InChI=1S/C14H12N2/c1-16-8-15-11-6-4-9-2-3-10-5-7-12(16)14(11)13(9)10/h4-8H,2-3H2,1H3",pKaH1,6.16,25,"In 10% aq. ethanol, C=0.01M",E,Uncertain,P45,,,"aceperimidine, 1-methyl-",['manual_no_smiles'],1,,perrin_supp,,AH,25+1,aq. ethanol
perrin_supp7402,Cc1cccc2c(N)nc3ccccc3c12,"InChI=1S/C14H12N2/c1-9-5-4-7-11-13(9)10-6-2-3-8-12(10)16-14(11)15/h2-8H,1H3,(H2,15,16)",pKaH1,7.51,25,"I=0.01, ""mixed"" constant",O5,Approximate,K18,,,"phenanthridine, 6-amino-10-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp7401,Cc1cccc2nc(N)c3ccccc3c12,"InChI=1S/C14H12N2/c1-9-5-4-8-12-13(9)10-6-2-3-7-11(10)14(15)16-12/h2-8H,1H3,(H2,15,16)",pKaH1,7.49,25,"I=0.01, ""mixed"" constant",O5,Approximate,K18,,,"phenanthridine, 6-amino-1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4941,Nc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,"InChI=1S/C14H12N2O2/c15-13-7-3-11(4-8-13)1-2-12-5-9-14(10-6-12)16(17)18/h1-10H,15H2",pKaH1,3.8,25,,,,L29,,,"stilbene, 4-amino-4'-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4899,Cc1c(N)ccc2c1-c1ccccc1C2,"InChI=1S/C14H13N/c1-9-13(15)7-6-11-8-10-4-2-3-5-12(10)14(9)11/h2-7H,8,15H2,1H3",pKaH1,4.83,25,"I=0.01, acetate buffers",O5,Approximate,D6,,,"fluorene, 3-amino-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4940,Nc1ccc(C=Cc2ccccc2)cc1,"InChI=1S/C14H13N/c15-14-10-8-13(9-11-14)7-6-12-4-2-1-3-5-12/h1-11H,15H2",pKaH1,4.18,25,,,,L29,,,"stilbene, 4-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4867,Cc1ccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,"InChI=1S/C14H13N3O4/c1-10-2-4-11(5-3-10)9-15-13-7-6-12(16(18)19)8-14(13)17(20)21/h2-8,15H,9H2,1H3",pKaH1,-4.7,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, N-(2,4-dinitrophenyl)-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,H2SO4
perrin_supp4866,Cc1cccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,"InChI=1S/C14H13N3O4/c1-10-3-2-4-11(7-10)9-15-13-6-5-12(16(18)19)8-14(13)17(20)21/h2-8,15H,9H2,1H3",pKaH1,-4.68,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, N-(2,4-dinitrophenyl)-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,H2SO4
perrin_supp4864,COc1cccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,"InChI=1S/C14H13N3O5/c1-22-12-4-2-3-10(7-12)9-15-13-6-5-11(16(18)19)8-14(13)17(20)21/h2-8,15H,9H2,1H3",pKaH1,-5.07,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, N-(2,4-dinitrophenyl)-3-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,H2SO4
perrin_supp4865,COc1ccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,"InChI=1S/C14H13N3O5/c1-22-12-5-2-10(3-6-12)9-15-13-7-4-11(16(18)19)8-14(13)17(20)21/h2-8,15H,9H2,1H3",pKaH1,-4.51,25,In aq. H2SO4 solutions,O6,Uncertain,F8,,,"benzylamine, N-(2,4-dinitrophenyl)-4-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,H2SO4
perrin_supp4893,CC(=O)c1ccc(-c2ccc(N)cc2)cc1,"InChI=1S/C14H13NO/c1-10(16)11-2-4-12(5-3-11)13-6-8-14(15)9-7-13/h2-9H,15H2,1H3",pKaH1,3.98,25,,,,L29,,,"biphenyl, 4-acetyl-4'-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp7415,CC(C)N1C=Nc2cccc3cccc1c23,"InChI=1S/C14H14N2/c1-10(2)16-9-15-12-7-3-5-11-6-4-8-13(16)14(11)12/h3-10H,1-2H3",pKaH1,5.99,25,"In 10% aq. ethanol, C=0.01M",E,Uncertain,P45,,,"perimidine, 1-isopropyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,25+1,aq. ethanol
perrin_supp7418,CCCN1C=Nc2cccc3cccc1c23,"InChI=1S/C14H14N2/c1-2-9-16-10-15-12-7-3-5-11-6-4-8-13(16)14(11)12/h3-8,10H,2,9H2,1H3",pKaH1,5.87,25,"In 10% aq. ethanol, C=0.01M",E,Uncertain,P45,,,"perimidine, 1-propyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,25+1,aq. ethanol
perrin930,Nc1ccc(C=Cc2ccc(N)cc2)cc1,"InChI=1S/C14H14N2/c15-13-7-3-11(4-8-13)1-2-12-5-9-14(16)10-6-12/h1-10H,15-16H2",pKaH1,5.2,25,"I=0.3, “mixed” constants",Method not stated,Uncertain,H66,,,"stilbene, 4,4'-diamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4758,Cc1ccc(C#CC#CCN(C)C)cc1,"InChI=1S/C14H15N/c1-13-8-10-14(11-9-13)7-5-4-6-12-15(2)3/h8-11H,12H2,1-3H3",pKaH1,7.04,25,Extrapolated from results in CH3OH,E3bg,Uncertain,K37,,,"benzene, 1-(5-dimethylaminopenta-1,3-diynyl)-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4820,c1ccc(CNCc2ccccc2)cc1,"InChI=1S/C14H15N/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10,15H,11-12H2",pKaH1,8.52,25,,E3b,Approximate,C16,,,"benzylamine, N-benzyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin659,CN(C)c1ccc(/N=N/c2ccccc2)cc1,"InChI=1S/C14H15N3/c1-17(2)14-10-8-13(9-11-14)16-15-12-6-4-3-5-7-12/h3-11H,1-2H3/b16-15+",pKaH1,3.5,25,“Mixed” constant,O5,Uncertain,K39,,,"azobenzene, 4-dimethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,25+3,
perrin660,CN(C)c1ccc(/N=N/c2ccc(O)cc2)cc1,"InChI=1S/C14H15N3O/c1-17(2)13-7-3-11(4-8-13)15-16-12-5-9-14(18)10-6-12/h3-10,18H,1-2H3/b16-15+",pKaH1,3.4,25,“Mixed” constants,O5,Uncertain,K39,,,"azobenzene, 4-dimethylamino-4'-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,25+3 (assumed),
perrin_supp4757,COc1ccc(C#CC#CCN(C)C)cc1,"InChI=1S/C14H15NO/c1-15(2)12-6-4-5-7-13-8-10-14(16-3)11-9-13/h8-11H,12H2,1-3H3",pKaH1,7.07,25,Extrapolated from results in CH3OH,E3bg,Uncertain,K37,,,"benzene, 1-(5-dimethylaminopenta-1,3-diynyl)-4-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5481,c1ccc2c(CC3NCCN3)cccc2c1,"InChI=1S/C14H16N2/c1-2-7-13-11(4-1)5-3-6-12(13)10-14-15-8-9-16-14/h1-7,14-16H,8-10H2",pKaH1,10.35,25,,E3bg,Approximate,V11,,,"imidazolidine, 2-(1-naphthyl)methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin828,Cc1ccc(N)cc1-c1cc(N)ccc1C,"InChI=1S/C14H16N2/c1-9-3-5-11(15)7-13(9)14-8-12(16)6-4-10(14)2/h3-8H,15-16H2,1-2H3",pKaH1,5,25,,E3bg,Uncertain,P38,,,"biphenyl, 3,3'-diamino-6,6'-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin827,Cc1cccc(N)c1-c1c(C)cccc1N,"InChI=1S/C14H16N2/c1-9-5-3-7-11(15)13(9)14-10(2)6-4-8-12(14)16/h3-8H,15-16H2,1-2H3",pKaH1,3.7,25,,E3bg,Uncertain,P38,,,"biphenyl, 2,2'-diamino-6,6'-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin829,Cc1cc(N)ccc1-c1ccc(N)cc1C,"InChI=1S/C14H16N2/c1-9-7-11(15)3-5-13(9)14-6-4-12(16)8-10(14)2/h3-8H,15-16H2,1-2H3",pKaH1,4.9,25,,E3bg,Uncertain,P38,,,"biphenyl, 4,4-diamino-2,2'-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin830,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,"InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3",pKaH1,4.5,25,,E3bg,Uncertain,P38,,,"biphenyl, 4,4'-diamino-3,3'-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
serjeant5999,O=C(O)CN(CC(=O)O)c1ccc(N(CC(=O)O)CC(=O)O)cc1,"InChI=1S/C14H16N2O8/c17-11(18)5-15(6-12(19)20)9-1-2-10(4-3-9)16(7-13(21)22)8-14(23)24/h1-4H,5-8H2,(H,17,18)(H,19,20)(H,21,22)(H,23,24)",pKaH1,2.79,25,"I=0.1 (KCl), concentration constants","E3bg, R3g",Approximate,U7,,,"1,4-Phenylenedinitrilotetraacetic acid","['OPSIN_name1', 'manual_only_one']",2,,serjeant,,AH,25 (assumed),
perrin_supp5285,c1ccc(CCNCCc2ccccn2)nc1,"InChI=1S/C14H17N3/c1-3-9-16-13(5-1)7-11-15-12-8-14-6-2-4-10-17-14/h1-6,9-10,15H,7-8,11-12H2",pKaH1,8.95,25,"I=0.1(KNO3), concentration constants",E3bg,Approximate,R22,,,"pyridine, 2-(2-pyridylethylaminoethyl)-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp5287,c1ccc(CNCCNCc2ccccn2)nc1,"InChI=1S/C14H18N4/c1-3-7-17-13(5-1)11-15-9-10-16-12-14-6-2-4-8-18-14/h1-8,15-16H,9-12H2",pKaH1,8.34,25,"I=0.1(KNO3), concentration constants",E3bg,Approximate,L1,,,"pyridine, 2-(2-pyridylmethylaminoethylaminomethyl)-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4760,CCOC(=O)c1ccc(C(O)CNC(C)C)cc1,"InChI=1S/C14H21NO3/c1-4-18-14(17)12-7-5-11(6-8-12)13(16)9-15-10(2)3/h5-8,10,13,15-16H,4,9H2,1-3H3",pKaH1,9.43,25,,E3bg,Approximate,U14,,,"benzene, 1-ethoxycarbonyl-4-(1-hydroxy-2-isopropylamino)ethyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp7819,COc1ccc(CNC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,"InChI=1S/C14H21NO6/c1-20-9-4-2-8(3-5-9)6-15-14-13(19)12(18)11(17)10(7-16)21-14/h2-5,10-19H,6-7H2,1H3/t10-,11-,12+,13-,14?/m1/s1",pKaH1,1.02,25,C=10-4M taking pK of o-cresol red as 1.26. extrapolation to zero time4 1 26,O2,Uncertain,S40,,,N-p-Anisyl-D-glucosylamine,"['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4747,Cc1ccc(C)c(C(=O)NCCN(C)C)c1C,"InChI=1S/C14H22N2O/c1-10-6-7-11(2)13(12(10)3)14(17)15-8-9-16(4)5/h6-7H,8-9H2,1-5H3,(H,15,17)",pKaH1,8.065,25,I=0.007 - 0.009,E3bg,Approximate,L38,,,"benzene, 1-[(2-dimethylamino)ethyl]carbamoyl-2,3,6-trimethyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4749,Cc1cc(C)c(C(=O)NCCN(C)C)c(C)c1,"InChI=1S/C14H22N2O/c1-10-8-11(2)13(12(3)9-10)14(17)15-6-7-16(4)5/h8-9H,6-7H2,1-5H3,(H,15,17)",pKaH1,7.946,25,I=0.006 - 0.010,E3bg,Approximate,L38,,,"benzene, 1-[(2-dimethylamino)ethyl]carbamoyl-2,4,6-trimethyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4748,Cc1cc(C)c(C(=O)NCCN(C)C)cc1C,"InChI=1S/C14H22N2O/c1-10-8-12(3)13(9-11(10)2)14(17)15-6-7-16(4)5/h8-9H,6-7H2,1-5H3,(H,15,17)",pKaH1,8.289,25,I=0.009 - 0.011,E3bg,Approximate,L38,,,"benzene, 1-[(2-dimethylamino)ethyl]carbamoyl-2,4,5-trimethyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4716,CCN(CC)CCNC(=O)c1cccc(C)c1,"InChI=1S/C14H22N2O/c1-4-16(5-2)10-9-15-14(17)13-8-6-7-12(3)11-13/h6-8,11H,4-5,9-10H2,1-3H3,(H,15,17)",pKaH1,9.047,25,I=0.005-0.008,E3bg,Approximate,L38,,,"benzene, 1-[(2-diethylamino)ethyl]carbamoyl-3-methyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4717,CCN(CC)CCNC(=O)c1ccc(C)cc1,"InChI=1S/C14H22N2O/c1-4-16(5-2)11-10-15-14(17)13-8-6-12(3)7-9-13/h6-9H,4-5,10-11H2,1-3H3,(H,15,17)",pKaH1,9.083,25,I=0.006-0.009,E3bg,Approximate,L38,,,"benzene, 1-[(2-diethylamino)ethyl]carbamoyl-4-methyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4715,CCN(CC)CCNC(=O)c1ccccc1C,"InChI=1S/C14H22N2O/c1-4-16(5-2)11-10-15-14(17)13-9-7-6-8-12(13)3/h6-9H,4-5,10-11H2,1-3H3,(H,15,17)",pKaH1,8.875,25,I=0.007-0.009,E3bg,Approximate,L38,,,"benzene, 1-[(2-diethylamino)ethyl]carbamoyl-2-methyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin477,CC(C)(C)c1cc(N)cc(C(C)(C)C)c1[N+](=O)[O-],"InChI=1S/C14H22N2O2/c1-13(2,3)10-7-9(15)8-11(14(4,5)6)12(10)16(17)18/h7-8H,15H2,1-6H3",pKaH1,2.93,25,,O6,Approximate,B149,,,"aniline, 3,5-di-t-butyl-4-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin507,CCC(C)(CN(C)C)OC(=O)c1ccc(N)cc1,"InChI=1S/C14H22N2O2/c1-5-14(2,10-16(3)4)18-13(17)11-6-8-12(15)9-7-11/h6-9H,5,10,15H2,1-4H3",pKaH1,8.91,25,C=0.001,E3dg,Uncertain,K58,,,"aniline, 4-((1-dimethylaminomethyl-1-methyl)propoxycarbonyl)-",['manual_no_smiles'],1,,perrin,,AH,,
perrin475,CC(C)(C)c1cc(N)cc(C(C)(C)C)c1,"InChI=1S/C14H23N/c1-13(2,3)10-7-11(14(4,5)6)9-12(15)8-10/h7-9H,15H2,1-6H3",pKaH1,4.97,25,,E3dg,Approximate,B149,,,"aniline, 3,5-di-t-butyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4777,COc1ccc(C(O)CNC(C)(C)C)cc1OC,"InChI=1S/C14H23NO3/c1-14(2,3)15-9-11(16)10-6-7-12(17-4)13(8-10)18-5/h6-8,11,15-16H,9H2,1-5H3",pKaH1,9.28,25,,E3bg,Approximate,V13,,,"benzene, 1-(1-hydroxy-2-isobutylamino)ethyl-3,4-dimethoxy-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
serjeant6019,O=C(O)CN(CCCCCCN(CC(=O)O)CC(=O)O)CC(=O)O,"InChI=1S/C14H24N2O8/c17-11(18)7-15(8-12(19)20)5-3-1-2-4-6-16(9-13(21)22)10-14(23)24/h1-10H2,(H,17,18)(H,19,20)(H,21,22)(H,23,24)",pKaH1,2.91,25,"C=0.005, I=0.1(KNO3)","E3bg, R3g",Uncertain,G32,,,"3,10-Diazadodecanedioic acid, 3,10-bis(carboxymethyl)-","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_nickname1', 'chemaxon_name1']",4,Hexamethylenedinitrilotetraacetic acid,serjeant,,AH,,
perrin_supp4231,C1CCC(CNCCNCC2CCCC2)C1,"InChI=1S/C14H28N2/c1-2-6-13(5-1)11-15-9-10-16-12-14-7-3-4-8-14/h13-16H,1-12H2",pKaH1,10.34,25,"I=0.1(KCl), ""mixed"" constants",E3bg,Approximate,K36,,,"cyclopentane, (cyclopentylmethylamino)ethylaminomethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4239,C1CCC(NCCNC2CCCCC2)CC1,"InChI=1S/C14H28N2/c1-3-7-13(8-4-1)15-11-12-16-14-9-5-2-6-10-14/h13-16H,1-12H2",pKaH1,10.3,25,"I=0.1(KCl), ""mixed"" constants",E3bg,Approximate,K36,,,"cyclohexane, (cyclohexylamino)ethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin330,CCCCCCCCCCCCCCN,"InChI=1S/C14H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-15H2,1H3",pKaH1,10.62,25,"C=0.0008 to 0.008, extrapolation from water, ethanol mixtures",C2,Approximate,H52,,,"tetradecane, 1-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4200,CCCCCCCCN(CCO)CC(O)CC,"InChI=1S/C14H31NO2/c1-3-5-6-7-8-9-10-15(11-12-16)13-14(17)4-2/h14,16-17H,3-13H2,1-2H3",pKaH1,8.3,25,I=0.06,E3bg,Uncertain,P18,,,"octane, 1-(N-2-hydroxybutyl-N-2-hydroxyethyl)amino-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4192,CCCCCCN(CC(O)CC)CC(O)CC,"InChI=1S/C14H31NO2/c1-4-7-8-9-10-15(11-13(16)5-2)12-14(17)6-3/h13-14,16-17H,4-12H2,1-3H3",pKaH1,8.6,25,I=0.06,E3bg,Uncertain,P18,,,"hexane, 1-(bis-2-hydroxybutyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin80,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,"InChI=1S/C14H32N2O4/c1-11(17)7-15(8-12(2)18)5-6-16(9-13(3)19)10-14(4)20/h11-14,17-20H,5-10H2,1-4H3",pKaH1,8.84,25,"C=0.01, I=0.5, “mixed” constants",E3bg,Approximate,H14,,,"ethane, 1,2-bis(di-2-hydroxypropylamino)-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin_supp6603,Nc1cccc(-c2cc(=O)c3ccccc3o2)c1,"InChI=1S/C15H11NO2/c16-11-5-3-4-10(8-11)15-9-13(17)12-6-1-2-7-14(12)18-15/h1-9H,16H2",pKaH1,3.56,25,Extrapolation from results in aq. in 20% EtOH,O5,Uncertain,T25a,,,"flavone, 3'-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp6604,Nc1ccc(-c2cc(=O)c3ccccc3o2)cc1,"InChI=1S/C15H11NO2/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-9H,16H2",pKaH1,2.66,25,Extrapolation from results in aq. in 20% EtOH,O5,Uncertain,T25a,,,"flavone, 4'-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin2852,c1ccc2c(c1)C1CCN2c2ccccc21,"InChI=1S/C15H13N/c1-3-7-14-12(5-1)11-9-10-16(14)15-8-4-2-6-13(11)15/h1-8,11H,9-10H2",pKaH1,4.46,25,Extrapolation from aqueous ethanol solutions,E3bg,Uncertain,V3,,,Dibenzoquinuclidine,['manual_no_smiles'],1,,perrin,,AH,,ethanol
perrin_supp7382,CN(C)c1c2ccccc2nc2ccccc12,"InChI=1S/C15H14N2/c1-17(2)15-11-7-3-5-9-13(11)16-14-10-6-4-8-12(14)15/h3-10H,1-2H3",pKaH1,9.03,25,Extrapolation from results in ethanol-water mixtures,E3bg,Approximate,C34,,,"acridine, 9-dimethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,, ethanol-water
perrin_supp7459,CCN1C=Nc2ccc3c4c(ccc1c24)CC3,"InChI=1S/C15H14N2/c1-2-17-9-16-12-7-5-10-3-4-11-6-8-13(17)15(12)14(10)11/h5-9H,2-4H2,1H3",pKaH1,6.14,25,"In 10% aq. ethanol, C=0.01M",E,Uncertain,P45,,,"aceperimidine, 1-ethyl-",['manual_no_smiles'],1,,perrin_supp,,AH,25+1,aq. ethanol
perrin_supp7400,Cc1cccc2nc(N)c3cccc(C)c3c12,"InChI=1S/C15H14N2/c1-9-5-3-7-11-13(9)14-10(2)6-4-8-12(14)17-15(11)16/h3-8H,1-2H3,(H2,16,17)",pKaH1,7.91,25,"I=0.01, ""mixed"" constant",O5,Approximate,K18,,,"phenanthridine, 6-amino-1,10-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
