ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction
13949,C11H18N2O,tertiary,CC(C)=CCO/N=C1\CN2CCC1C2,9,base,pKAH1,7.14,chembl,CDDIWPZUHAJMSE-VAWYXSNFSA-N,8.672753099013235
13954,C10H12N2O2,secondary,O=C(NO)C1Cc2ccccc2CN1,13,base,pKAH1,7.06,chembl,IAGAVMMBKLNEPN-UHFFFAOYSA-N,8.172134960602026
13980,C8H14N2O4,primary,N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)O,0,base,pKAH1,7.84,chembl,WBAXJMCUFIXCNI-WDSKDSINSA-N,7.924306680671983
13996,C12H25NO6,primary,NCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,base,pKAH1,10.2,chembl,GWNKFVGAEZHVTM-RMPHRYRLSA-N,10.10224923958359
14002,C11H14N4O4,secondary,O=c1[nH]cnc2c([C@@]3(CO)NC[C@H](O)[C@@H]3O)c[nH]c12,10,base,pKAH1,7.94,chembl,AEUGGDFVABOKCJ-DQBIJJQNSA-N,7.97141460637411
14011,C13H16N2,tertiary,C(=C1\CN2CCC1CC2)\c1cccnc1,3,base,pKAH1,8.09,chembl,WQVOCWHVRYZKFN-MDWZMJQESA-N,8.785229202119503
14036,C9H22N2O2,secondary,CC[C@@H](CO)NCCN[C@@H](C)CO,5,base,pKAH1,9.48,chembl,RWYZFXHQVKQJFO-IUCAKERBSA-N,8.644752036762078
14071,C12H21N7O2,primary,N/C(=N\CCC[C@H](N)CNCc1cccnc1)N[N+](=O)[O-],9,base,pKAH1,9.43,chembl,YFRGVCGJTQQYQT-NSHDSACASA-N,7.95640735690632
14082,C11H23NO3,secondary,CCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,6,base,pKAH1,9.08,chembl,HEXGKPRMUKYMCW-ZDCRXTMVSA-N,8.661288536509616
14087,C12H23N3,tertiary,CCN(CC)CCCCCc1c[nH]cn1,2,base,pKAH1,10.33,chembl,XOTVIUDNDAPPIB-UHFFFAOYSA-N,10.225158053504815
14110,C10H16N6O3,primary,NCCOCCOCn1cnc2c(O)nc(N)nc21,0,base,pKAH1,9.37,chembl,PJEHCXHQVMNJLT-UHFFFAOYSA-N,9.383442322016887
14112,C12H19N5O3,secondary,O=C(O)[C@@H]1C[C@H]2C[C@@H](OCc3nn[nH]n3)CC[C@H]2CN1,19,base,pKAH1,8.25,chembl,BWFSJGOALSQSQS-JXUBOQSCSA-N,8.692025949679588
14114,C11H15N3O5,tertiary,Cc1nc(C2=CCCN(C)C2)no1.O=C(O)C(=O)O,8,base,pKAH1,7.18,chembl,JBOZFHFWINQIRY-UHFFFAOYSA-N,7.345968673306102
14139,C9H15N,tertiary,CN1CC[C@@H]2C=CC[C@@H]1C2,1,base,pKAH1,10.39,chembl,TYGAKDOEEWEIOH-DTWKUNHWSA-N,10.290012339834849
14141,C13H17N,secondary,c1ccc2c(c1)CC1CCCNC1C2,11,base,pKAH1,10.25,chembl,PXDWMPVOPNRION-UHFFFAOYSA-N,9.937411242977843
14147,C13H27N3O7,primary,C[C@H](O)[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,16,base,pKAH1,9.15,chembl,WCWFAVKENOLGNG-ZDDMDELRSA-N,9.656627837039922
14155,C12H15N,primary,NCC12C3C4C1C1C2C3C41C1CC1,0,base,pKAH1,9.88,chembl,GCLXVCPUJWQRDS-UHFFFAOYSA-N,10.041476053569621
14167,C12H12N2O,secondary,c1nc2cc3c(cc2o1)C1CNCC3C1,11,base,pKAH1,9.67,chembl,UHNFCUJGZZMJNI-UHFFFAOYSA-N,9.862469798107798
14177,C10H12N4O,tertiary,CN(C)Cc1nccc2c(=O)[nH]cnc12,1,base,pKAH1,7.09,chembl,JIRDZHUDZBCJHF-UHFFFAOYSA-N,8.295511579612366
14178,C13H17N3O,secondary,CC(C)C1CNCc2cccc3nc(O)n1c23,5,base,pKAH1,8.62,chembl,HNFAUAOCKVOEJQ-UHFFFAOYSA-N,8.758768304487916
14193,C11H20N4O2,tertiary,CC1OC2(CCN(C)CC2)C/C1=N\NC(N)=O,6,base,pKAH1,9.84,chembl,BRBMAGNSYPWYAZ-UKTHLTGXSA-N,8.387660218840297
14195,C8H11N3O,primary,NC[C@H]1C=C[C@@H](c2c[nH]cn2)O1,0,base,pKAH1,9.43,chembl,DCDBUDNURLZBED-SVRRBLITSA-N,9.53985313837285
14200,C8H12N2O4,primary,Cc1onc(O)c1CC[C@@H](N)C(=O)O,10,base,pKAH1,7.85,chembl,NZDIZJGEDFARSV-ZCFIWIBFSA-N,7.943941700642537
14203,C11H22N2O,primary,CC[C@H](C)[C@H](N)C(=O)NC1CCCC1,5,base,pKAH1,8.51,chembl,OOWLARASGPSZPE-WPRPVWTQSA-N,8.90215241125667
14246,C11H21N3O,primary,NCC[C@H](N)C(=O)N1CC[C@H]2CCC[C@H]21,0,base,pKAH1,9.66,chembl,NSAIVORPWCLAMZ-KXUCPTDWSA-N,9.544624204819483
14253,C11H17NO3,secondary,CC(C)NC[C@H](O)c1ccc(O)c(O)c1,3,base,pKAH1,8.96,chembl,JWZZKOKVBUJMES-NSHDSACASA-N,8.701430534904802
14273,C8H13N3O3,primary,CCCc1cnn(O)c1[C@@H](N)C(=O)O,10,base,pKAH1,7.39,chembl,SSPXLOGHCJIQFQ-ZCFIWIBFSA-N,7.78073278369962
14288,C7H13N3,primary,C[C@H](N)[C@@H](C)c1c[nH]cn1,2,base,pKAH1,9.84,chembl,QQTWSOMOTYJIQP-RITPCOANSA-N,10.034867022160892
14290,C10H19N,primary,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](N)C2,9,base,pKAH1,10.17,chembl,MDFWXZBEVCOVIO-WEDXCCLWSA-N,10.050156231669108
14301,C13H19NO2,primary,C[C@@]1(c2ccccc2)OCC[C@@H](CCN)O1,14,base,pKAH1,10.13,chembl,XYKWPPPIKRYRLF-CHWSQXEVSA-N,9.886093233514178
14311,C13H16N2O4,secondary,O=C(O)[C@H](CO)NC(=O)[C@@H]1Cc2ccccc2CN1,18,base,pKAH1,7.58,chembl,XDGBWDICEIHAIY-QWRGUYRKSA-N,7.936751057531686
14315,C10H13N3O4,primary,N[C@H](Cn1c2c(c(=O)[nH]c1=O)CCC2)C(=O)O,0,base,pKAH1,8.47,chembl,VSGUEKZRMJVQOH-ZCFIWIBFSA-N,8.118841780667008
14350,C13H26N4O2,primary,CC(C)C[C@H](N)C(=O)N1CCC[C@@H](NCC(N)=O)C1,13,base,pKAH1,8.66,chembl,JURWMUVZIKQYNE-MNOVXSKESA-N,7.933293146249431
14352,C13H15N3,secondary,Cn1cnc2cc3c(cc21)C1CNCC3C1,12,base,pKAH1,9.76,chembl,MUAAOAJMVIAASD-UHFFFAOYSA-N,9.837101186021268
14354,C13H13NO3,tertiary,O=C1OC(=O)[C@@H]2CN(Cc3ccccc3)C[C@H]12,7,base,pKAH1,8.22,chembl,PMPSADXJSJCNFQ-PHIMTYICSA-N,7.397624877469256
14375,C10H13N3,secondary,c1cncc(N2CC3CNC3C2)c1,9,base,pKAH1,9.7,chembl,UYZGGVMCTYTMRJ-UHFFFAOYSA-N,9.20141089752391
14408,C13H19N3O,tertiary,CC(C)Oc1cncc([C@@H]2CN3CCC2C3)n1,11,base,pKAH1,8.73,chembl,LIUQBUHYUYSEQF-RRKGBCIJSA-N,9.543983795886705
14417,C12H17N3O,tertiary,COc1cncc(C2CN3CCC2CC3)n1,9,base,pKAH1,7.9,chembl,BRQJOEFGGNGXAA-UHFFFAOYSA-N,9.337216383072601
14418,C12H21N7O2,primary,N/C(=N\CCC[C@H](N)CNCc1ccccn1)N[N+](=O)[O-],9,base,pKAH1,9.37,chembl,OYECHSSBZMLDNG-JTQLQIEISA-N,9.89509172872038
14434,C10H18N2O,primary,CC[C@H](C)[C@H](N)C(=O)N1CC=CC1,5,base,pKAH1,8.5,chembl,JYUUCEVKOOBPLE-IUCAKERBSA-N,8.324856781427387
14453,C9H15NO,tertiary,OC1C=CCN(C2CCC2)C1,5,base,pKAH1,9.12,chembl,VNPZIRLVUXFELS-UHFFFAOYSA-N,9.189969984221621
14467,C11H12N2O,secondary,O=C1NCC2NCCc3cccc1c32,5,base,pKAH1,7.95,chembl,STFMKRBMUMYLTM-UHFFFAOYSA-N,8.370514522125495
14482,C6H16N2,primary,CC(N)CCC(C)N,2,base,pKAH1,10.73,chembl,BBPXVYVXKAYBSS-UHFFFAOYSA-N,10.476874891728885
14483,C6H10N2O2,secondary,O=C1NOC2CNCCC12,6,base,pKAH1,9.7,chembl,OIEMJXVYQIDRKW-UHFFFAOYSA-N,8.552120736556587
14489,C10H14N2O2,secondary,C=CCNC1CCCc2onc(O)c21,3,base,pKAH1,7.59,chembl,LNSFEOOWPOLBMN-UHFFFAOYSA-N,8.460378638670585
14495,C9H13N3,primary,CC(=N)Nc1cccc(CN)c1,2,base,pKAH1,9.84,chembl,XPQAJKGBNGGGQF-UHFFFAOYSA-N,9.405929770257268
14508,C9H11N,primary,NCC12C3C4C5C3C1C5C42,0,base,pKAH1,9.88,chembl,CRHYPLCALPANOH-UHFFFAOYSA-N,9.618899314356657
14522,C10H14N4O3,secondary,O=c1[nH]cnc2c(CNC[C@H](O)CO)c[nH]c12,8,base,pKAH1,7.98,chembl,IJHZSCKDZFXYFB-ZETCQYMHSA-N,8.113342053043649
14552,C10H23N7O3,primary,NCCCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],0,base,pKAH1,9.86,chembl,LHVRSJQNZORMLA-QMMMGPOBSA-N,10.06006804464709
14560,C8H17NO4,secondary,CC[C@@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,3,base,pKAH1,8.32,chembl,AFRPVDHJWCJLNM-SLBCVNJHSA-N,8.141409627361758
14561,C13H12N4O3,tertiary,CN(CC#N)Cc1cc([N+](=O)[O-])c2cccnc2c1O,16,base,pKAH1,4.76,chembl,DYZSFVHDXAZQPT-UHFFFAOYSA-N,6.5823263934390805
14572,C12H17NO5,secondary,COc1ccc([C@@H]2N[C@@H](CO)[C@H](O)[C@H]2O)cc1O,7,base,pKAH1,8.0,chembl,NEAQPVOYHYPSER-BVALORAHSA-N,7.8738417456392815
14578,C12H22N6,tertiary,CN1CCN(c2nc(N)nc(C(C)(C)C)n2)CC1,1,base,pKAH1,7.43,chembl,JGKUWEOBHCNGSP-UHFFFAOYSA-N,8.745987223842086
14590,C8H17NO4,secondary,CC(O)C[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,5,base,pKAH1,9.17,chembl,SKCBFFYDHKQEQU-NMBMWNOXSA-N,8.53311270355663
14603,C13H16N2O2,tertiary,CCN(CC)CN1C(=O)C(=O)c2ccccc21,2,base,pKAH1,5.86,chembl,QMQBCPBUOZQQAY-UHFFFAOYSA-N,6.83789340654935
14623,C12H17N3O2,secondary,C=CCn1ccc(N2C[C@H](CNC)OC2=O)c1,11,base,pKAH1,9.08,chembl,ARIYBGLXBDZUFO-NSHDSACASA-N,7.936498430817628
14630,C13H19N3O,secondary,C/C=C\Oc1cncc(N2CCCNCC2)c1,13,base,pKAH1,9.62,chembl,GQUWFILFBVDMRP-WAPJZHGLSA-N,8.572166794385847
14636,C7H14N2,secondary,C1CN2CCC(CC2)N1,8,base,pKAH1,10.17,chembl,XJKNACDCUAFDHD-UHFFFAOYSA-N,10.07041472168187
14638,C12H12N2O,primary,NCC(=O)Nc1ccc2ccccc2c1,0,base,pKAH1,7.98,chembl,AGKGUZNUTMWZTB-UHFFFAOYSA-N,8.07065277374594
14657,C13H23N3O2,tertiary,CC[C@@H](C(N)=O)N1C[C@H](CN2CCCC2)CC1=O,10,base,pKAH1,9.69,chembl,PFLSEOUIPOSFGZ-QWRGUYRKSA-N,8.543471865858216
14680,C8H13N3O,primary,NC[C@H]1CC[C@@H](c2c[nH]cn2)O1,0,base,pKAH1,9.48,chembl,KWWHIDCVULQSFZ-SVRRBLITSA-N,9.697249469477917
14695,C11H20N4O,primary,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,15,base,pKAH1,10.21,chembl,BEXSRKUIBIGLOG-UWVGGRQHSA-N,9.605379677742532
14705,C9H11NO2,primary,COC(=O)c1ccc(CN)cc1,9,base,pKAH1,9.12,chembl,AQBJGAUQEJFPKZ-UHFFFAOYSA-N,8.726599133576581
14713,C13H16N4O6,tertiary,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,5,base,pKAH1,6.04,chembl,YVQVOQKFMFRVGR-VGOFMYFVSA-N,7.2092524918981375
14721,C13H16N4O,secondary,NC(=O)c1cccc2[nH]c([C@H]3CCCCN3)nc12,15,base,pKAH1,8.34,chembl,QRGBDUGNPYKQHW-SNVBAGLBSA-N,8.669690314654833
14752,C8H11N3O,primary,NC[C@@H]1C=C[C@H](c2c[nH]cn2)O1,0,base,pKAH1,9.43,chembl,DCDBUDNURLZBED-POYBYMJQSA-N,9.532732232419958
14771,C11H16N6O,secondary,Nc1nc(OCC2CCCNC2)c2nc[nH]c2n1,10,base,pKAH1,10.1,chembl,NUEDRWZNGACGMB-UHFFFAOYSA-N,10.054110312673428
14777,C11H15N3,secondary,c1cncc(N2CCC3(CCN3)C2)c1,11,base,pKAH1,9.96,chembl,KBMDSSLZTMXSDI-UHFFFAOYSA-N,9.469355971599336
14779,C7H11N7,primary,NCCNc1nc(N)nc2[nH]cnc12,0,base,pKAH1,9.37,chembl,SBXHVNKVDXBPCA-UHFFFAOYSA-N,9.354823165634754
14798,C10H20N2O,primary,CCCCC(N)C(=O)CNC1CC1,5,base,pKAH1,8.19,chembl,RRBXQUJIDMTEET-UHFFFAOYSA-N,8.21691838158236
14803,C9H14N2O2,tertiary,CN1CCc2on(C)c(=O)c2CC1,1,base,pKAH1,8.43,chembl,SQYHUFHKJCFSNM-UHFFFAOYSA-N,8.360956521875012
14817,C12H19N5,secondary,CN[C@@H]1CCN(c2cc(C3CC3)nc(N)n2)C1,1,base,pKAH1,9.6,chembl,DNUJGUITKFDBAL-SECBINFHSA-N,8.782910780767901
14821,C11H15NO2,primary,NCC1CCCc2c1ccc(O)c2O,0,base,pKAH1,9.4,chembl,VPOYXJCSYGIZMX-UHFFFAOYSA-N,8.79281104204376
14829,C11H15N,secondary,CC1Cc2ccccc2C(C)N1,11,base,pKAH1,9.24,chembl,OASVVFGGGPJVPM-UHFFFAOYSA-N,9.39382048029526
14833,C9H19N3,secondary,C1CC(N2CCNCC2)CCN1,3,base,pKAH1,10.07,chembl,ZHYYBDZASCMDMP-UHFFFAOYSA-N,10.473389055047358
14846,C13H15N3,secondary,c1ccc(-c2n[nH]c3c2CCNCC3)cc1,11,base,pKAH1,9.94,chembl,CWCOSSAMGYKZCU-UHFFFAOYSA-N,8.79602036529807
14874,C13H14N4O2,primary,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CC[C@H]3N,18,base,pKAH1,7.63,chembl,RBVOHIFWPYOHQO-SSDOTTSWSA-N,7.94816601826203
14878,C7H9NO2,primary,NCc1ccc(O)c(O)c1,0,base,pKAH1,8.67,chembl,YFMPSMITLLBENU-UHFFFAOYSA-N,9.45727585963591
14891,C13H16N2O,tertiary,CN1CC2ON=C(Cc3ccccc3)C2C1,1,base,pKAH1,7.86,chembl,ZECZRVNWNGEBDL-UHFFFAOYSA-N,7.761202228004515
14902,C10H20N2O6,secondary,COC(=O)[C@H](CO)NCCN[C@@H](CO)C(=O)OC,10,base,pKAH1,5.56,chembl,LVZPKMSAJUEDDV-YUMQZZPRSA-N,7.802068000901653
14913,C11H13N,primary,N[C@@H]1CC2C[C@@H]1c1ccccc12,0,base,pKAH1,10.05,chembl,NVPNUMDAUYTNLJ-ABCCIZJZSA-N,9.89318422712543
14939,C13H15N3O4,primary,Cc1cc2[nH]c(=O)c(=O)n(C[C@H](N)C(=O)O)c2cc1C,12,base,pKAH1,8.48,chembl,GRGWKPARTQDUKS-QMMMGPOBSA-N,7.929302471845661
14940,C12H20N4O4,tertiary,CCN1CC([N+](=O)[O-])=C2N(CC3COCO3)CCN2C1,2,base,pKAH1,4.37,chembl,SYJATOUADRWTOU-UHFFFAOYSA-N,8.489399510598336
14965,C7H10N2,primary,NCCc1cccnc1,0,base,pKAH1,9.7,chembl,NAHHNSMHYCLMON-UHFFFAOYSA-N,9.60525252822549
14968,C12H17NO3,tertiary,OC[C@@H]1[C@@H](O)[C@@H](O)CN1Cc1ccccc1,8,base,pKAH1,8.21,chembl,SBDAWMSBMQBJRA-GRYCIOLGSA-N,8.152592430442773
15003,C13H25N3O2,primary,CCCCNC(=O)[C@@H]1CCCN1C(=O)C(C)(C)N,17,base,pKAH1,8.33,chembl,XPMXVLRTYROPLL-JTQLQIEISA-N,8.68639928957632
15029,C13H14N2O2,primary,NC(C(=O)NCc1ccccc1)c1ccco1,0,base,pKAH1,6.2,chembl,KKFNHTJZTJUEJN-UHFFFAOYSA-N,8.111983137011956
15040,C13H17N,tertiary,C#CCN(C)[C@@H](C)Cc1ccccc1,3,base,pKAH1,8.67,chembl,MEZLKOACVSPNER-LBPRGKRZSA-N,8.786449985435528
15043,C9H17NO4,tertiary,C[C@@H]1C[C@H](O)[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)N21,13,base,pKAH1,9.01,chembl,PIBHCJDPQRCONN-ZLSXHNQQSA-N,8.498184728867603
15047,C12H15N3,primary,NCCc1[nH]cnc1Cc1ccccc1,0,base,pKAH1,9.83,chembl,PZYZDHUVERNERY-UHFFFAOYSA-N,9.665335279056462
15052,C8H14N2O,secondary,CC1=NO[C@H]([C@@H]2CCCN2)C1,9,base,pKAH1,9.97,chembl,SPJFAHGKPNJTEC-YUMQZZPRSA-N,8.645609714428046
15054,C10H24N6O3,primary,N=C(NCCC[C@H](N)C[C@H](O)CCCN)N[N+](=O)[O-],14,base,pKAH1,10.1,chembl,JQJDNJUXEQFXTG-DTWKUNHWSA-N,8.572717688479463
15068,C12H16N2O,tertiary,C#C/C(C)=C\CO/N=C1\CN2CCC1C2,10,base,pKAH1,7.14,chembl,GUIAADODPXLDMB-FCHMPZTMSA-N,8.534554491707883
15128,C12H18N2O,secondary,COc1ccc(N2CCNCC2)c(C)c1,9,base,pKAH1,8.91,chembl,QACLELNFVSMAIZ-UHFFFAOYSA-N,9.479668601691447
15131,C11H23N3O2,primary,CCC[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)NC,8,base,pKAH1,8.21,chembl,CKHZFBGXQXQERD-IUCAKERBSA-N,8.619908542978056
15138,C13H19NO3,secondary,CCOc1ccccc1OC[C@@H]1CNCCO1,13,base,pKAH1,8.19,chembl,YWPHCCPCQOJSGZ-NSHDSACASA-N,9.183146944337901
15140,C11H13NO2,primary,COc1ccc2c(c1)C(CN)=CCO2,10,base,pKAH1,9.09,chembl,WRPMWLBWOQMPAI-UHFFFAOYSA-N,8.615883606794348
15147,C12H13NO3,secondary,CNCc1cc(=O)oc2cc(OC)ccc12,1,base,pKAH1,8.82,chembl,GWMGUFTYUOYYQV-UHFFFAOYSA-N,8.067583895709108
15152,C12H21NO,primary,NCC1(CO)C2CC3CC(C2)CC1C3,0,base,pKAH1,9.52,chembl,GFAMTKPMSMZXPU-UHFFFAOYSA-N,9.672078073947075
15153,C12H17NO5,secondary,CCOC(=O)c1cc([C@H]2NC[C@@H](O)[C@H]2O)oc1C,9,base,pKAH1,7.93,chembl,HQEANUUDGAQVBA-FBIMIBRVSA-N,8.085489171733519
15154,C13H23N3,tertiary,CCCN(CCC)[C@H]1CCn2nccc2C1,3,base,pKAH1,10.34,chembl,LVAZPFMWSRDRRK-LBPRGKRZSA-N,8.545557662424423
15169,C12H15N3O3,primary,NC(C(=O)NO)C(=O)N1CCc2ccccc2C1,0,base,pKAH1,6.11,chembl,HJEMTYMWQBGBSK-UHFFFAOYSA-N,7.42453156089596
15173,C12H17NO,secondary,COc1cccc2c1CNC(C)(C)C2,9,base,pKAH1,8.6,chembl,NPDNAPYRESPPNL-UHFFFAOYSA-N,9.447174073443545
15249,C9H19NO3,tertiary,CCCCN1CC(O)C(O)C(O)C1,4,base,pKAH1,8.65,chembl,HEYWGMZXBVJFJO-UHFFFAOYSA-N,8.521649413206461
15259,C6H16N2,primary,CC(C)(CN)CCN,4,base,pKAH1,10.38,chembl,JJOABXBOTQOWCE-UHFFFAOYSA-N,10.433704418658115
15362,C9H11N,secondary,c1ccc2c(c1)CCNC2,8,base,pKAH1,9.07,chembl,UWYZHKAOTLEWKK-UHFFFAOYSA-N,9.181577760114
15369,C10H14N4O,primary,CCN1C=C(C)C=C2C(=O)NC(N)N=C21,2,base,pKAH1,2.24,chembl,NENPVXRQJYZLBI-UHFFFAOYSA-N,7.910026116331282
15388,C13H17N3O,tertiary,COc1ccccc1N1CCN(CC#N)CC1,11,base,pKAH1,3.9,chembl,CMNAMTJQXKKSGP-UHFFFAOYSA-N,6.6976077440687805
15401,C12H12N2O3,primary,NCCNC(=O)c1cc2ccccc2oc1=O,0,base,pKAH1,9.16,chembl,ZZZHRZHNTZJEMF-UHFFFAOYSA-N,9.699187928232437
15409,C12H15N5O,tertiary,CN1CCCC1c1nc2c(C(N)=O)cncc2[nH]1,11,base,pKAH1,7.05,chembl,GOSOUIMLPYNXHR-UHFFFAOYSA-N,8.648208668006067
15410,C13H17N3O2,secondary,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,15,base,pKAH1,8.23,chembl,JZTYZCGIRWVERO-GLGOKHISSA-N,8.298245348110934
15425,C12H17NO2,tertiary,OCC(c1ccccc1)N1CCOCC1,9,base,pKAH1,6.98,chembl,DWRQJSYKHGJWPN-UHFFFAOYSA-N,8.152845425253268
15429,C6H13NO5,primary,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,0,base,pKAH1,8.23,chembl,MSWZFWKMSRAUBD-QZABAPFNSA-N,7.954814546656275
15465,C12H27NO,secondary,CCCCCCCCCCNCCO,10,base,pKAH1,10.0,chembl,PJNIZPXBKOEEGD-UHFFFAOYSA-N,9.629450926136439
15467,C6H13NO3,secondary,OC[C@H]1NCC[C@@H](O)[C@H]1O,3,base,pKAH1,8.63,chembl,YZNNBIPIQWYLDM-PBXRRBTRSA-N,8.593691495377643
15471,C11H15N3,secondary,c1cncc(CN2CC3CC2CN3)c1,12,base,pKAH1,10.06,chembl,PFYCHDZKRMJBFY-UHFFFAOYSA-N,9.83257883941125
15503,C6H12N2O3,primary,C[C@H](N)C(=O)N(C)CC(=O)O,2,base,pKAH1,8.38,chembl,ZDRWFRSNOABMAL-BYPYZUCNSA-N,8.513422532240922
15518,C6H9N3,primary,N[C@@H]1C[C@H]1c1c[nH]cn1,0,base,pKAH1,9.41,chembl,OWWNABDDYQLERE-RFZPGFLSSA-N,9.078980019581918
15542,C11H21N3,secondary,CCCCNCCCCc1c[nH]cn1,4,base,pKAH1,10.75,chembl,WXQZQMBHXNYUDM-UHFFFAOYSA-N,10.259760037813834
15570,C13H23N3O6,primary,CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CN)C(=O)O,18,base,pKAH1,7.84,chembl,YYPFZVIXAVDHIK-IUCAKERBSA-N,8.059125807941744
15579,C11H16N6,primary,Cc1nc2c(N3CCC(N)CC3)ncnc2[nH]1,9,base,pKAH1,9.88,chembl,VNNDRKUYJKCTAU-UHFFFAOYSA-N,9.79063384343712
15582,C6H8N2O2,secondary,Oc1noc2c1CNCC2,7,base,pKAH1,7.58,chembl,SXXLKZCNJHJYFL-UHFFFAOYSA-N,8.610940677743187
15605,C11H16N2O,tertiary,CN1CCC(CO)[C@H]1c1cccnc1,1,base,pKAH1,8.38,chembl,JJGXQIZRJPRSOS-RRKGBCIJSA-N,8.730733608733239
15608,C12H16N2O,primary,COc1cccc2c1ccn2CC(C)N,14,base,pKAH1,9.92,chembl,RMVMBPYOHHFMEV-UHFFFAOYSA-N,9.697861333670927
15609,C13H19NO,tertiary,COc1cccc2c1CC(N(C)C)CC2,10,base,pKAH1,9.44,chembl,VKACGGQZJQUCMN-UHFFFAOYSA-N,8.817217016357448
15610,C12H14N4,secondary,Cc1ncc(N2C[C@@H]3CN[C@@H]3C2)cc1C#N,9,base,pKAH1,9.7,chembl,JFLNZJYBOCKVHC-CMPLNLGQSA-N,9.499259671572224
15629,C9H11N3O,primary,NCC(O)c1ccc2[nH]cnc2c1,0,base,pKAH1,9.09,chembl,UNDGAKPWUFDSGV-UHFFFAOYSA-N,8.343223067350987
15643,C12H16N2,primary,Cc1cccc2c1ccn2CC(C)N,13,base,pKAH1,9.92,chembl,YMEHSPLPRQDLLW-UHFFFAOYSA-N,9.712777017363297
15649,C12H15N5O,secondary,NC(=O)c1cccc2[nH]c(C3CNCCN3)nc12,0,base,pKAH1,8.51,chembl,PNRIMHRPMGAVEB-UHFFFAOYSA-N,8.56067242796007
15682,C13H18N4O,secondary,COCC1CNCCN1c1ccc2[nH]ncc2c1,5,base,pKAH1,8.78,chembl,XRHNNEJZJBTDKD-UHFFFAOYSA-N,9.327261682742158
15687,C9H17NO4,tertiary,OC[C@H]1CCN2C[C@H](O)[C@@H](O)[C@H](O)[C@@H]12,5,base,pKAH1,9.32,chembl,SFCAIHRLPSMRRE-ANZWQOBJSA-N,8.412680326090843
15688,C12H15N5O3,secondary,Nc1nc(O)c2c(CNC3C=C[C@@H](O)[C@H]3O)c[nH]c2n1,8,base,pKAH1,7.55,chembl,WYROLENTHWJFLR-HEWOVZETSA-N,8.152663353370535
15689,C11H18N4,secondary,CCCCn1ncc(C2=CCCNC2)n1,12,base,pKAH1,8.95,chembl,QGXNENIRGFXSKL-UHFFFAOYSA-N,9.42318418329576
15736,C10H16N2O,tertiary,Cc1cc([C@@H]2C[C@@H](C)CN2C)on1,9,base,pKAH1,8.32,chembl,JYWNONAQSBRXSV-APPZFPTMSA-N,8.564345980203546
15742,C10H13N5,tertiary,C#CCn1nnc(C2=CCCN(C)C2)n1,11,base,pKAH1,7.43,chembl,CDNCOFZYAXXSLU-UHFFFAOYSA-N,8.463094777147289
15760,C11H15NO3,primary,COc1ccc2c(c1)[C@H](O)[C@H](N)CCO2,11,base,pKAH1,9.06,chembl,ADUJEROBDBLDMY-KOLCDFICSA-N,8.186100605667615
15791,C13H14N2,secondary,C#CCNCc1cc2ccccc2n1C,3,base,pKAH1,8.21,chembl,YPOBCEDPUKMYCH-UHFFFAOYSA-N,7.591716535784766
15823,C10H16N2O,tertiary,CCN(C)CCOc1cccnc1,2,base,pKAH1,8.97,chembl,IGHCCJIYQAMMPL-UHFFFAOYSA-N,8.364182301992459
15831,C10H17NO,tertiary,CCCC(=O)C1=CCN(C)CC1,8,base,pKAH1,7.8,chembl,MTGOPKZJZZGZOX-UHFFFAOYSA-N,8.557880382643004
15840,C13H24N4O5,primary,CC[C@H](C)[C@H](NC(=O)CNC(=O)CN)C(=O)N[C@@H](C)C(=O)O,13,base,pKAH1,7.84,chembl,ZVSMNXIQBQMPGJ-LAEOZQHASA-N,7.893515672257461
15841,C12H16N6O3,primary,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,0,base,pKAH1,7.82,chembl,SGCGMORCWLEJNZ-UWVGGRQHSA-N,8.498443711126445
15867,C3H9NO,primary,COCCN,4,base,pKAH1,9.45,chembl,ASUDFOJKTJLAIK-UHFFFAOYSA-N,10.008249899971636
